category,db_id,db_name,db_team,db_dob,sfix_jleague_id,sfix_name,sfix_team,sfix_dob,note
name-only,9006606,横川 旦陽,鳥取,,37673,横川 旦陽,鳥取,2002-05-26,single name match
name-only,9006607,町田 ブライト,岐阜,,37588,町田 ブライト,岐阜,1996-10-23,single name match
name-only,9006608,シューラー マテウス,藤枝,,38031,シューラー マテウス,藤枝,1994-01-28,single name match
name-only,9006609,森本 大貴,藤枝,,29262,森本 大貴,藤枝,1995-09-15,single name match
name-only,9000072,波多野 豪,東京,,15902,波多野 豪,長崎,1998-05-25,single name match
name-only,9000460,飯田 陸斗,京都,,49705,飯田 陸斗,京都,2005-08-19,single name match
name-only,9000461,山口 瑠伊,町田,,44764,山口 瑠伊,川崎Ｆ,1998-05-28,single name match
name-only,9000462,中坂 勇哉,神戸,,19270,中坂 勇哉,神戸,1997-08-05,single name match
name-only,9000463,チアゴ アウベス,東京V,,45074,チアゴ アウベス,東京Ｖ,1996-06-19,team narrow-down
name-only,9000470,山田 裕翔,東京V,,54773,山田 裕翔,鹿児島,2001-07-19,single name match
name-only,9000497,古川 真人,東京V,,54775,古川 真人,富山,2001-11-14,single name match
name-only,9000511,芦部 晃生,町田,,23547,芦部 晃生,福島,2001-04-05,single name match
name-only,9000442,長谷川 巧,新潟,,15904,長谷川 巧,秋田,1998-10-06,single name match
name-only,9000443,森 璃太,新潟,,52117,森 璃太,新潟,2001-08-19,single name match
name-only,9006610,青山 景昌,福島,,37638,青山 景昌,福島,1996-10-14,single name match
name-only,9001308,畑尾 大翔,名古屋,,8918,畑尾 大翔,金沢,1990-09-16,single name match
name-only,9006611,佐々木 祐太,盛岡,,37604,佐々木 祐太,岩手,1996-02-10,single name match
name-only,9006612,小谷 光毅,盛岡,,10799,小谷 光毅,岩手,1993-04-25,single name match
name-only,9006613,射庭 康太朗,盛岡,,11235,射庭 康太朗,岩手,1995-12-07,single name match
name-only,9006614,大谷 真史,盛岡,,37591,大谷 真史,岩手,1994-06-14,single name match
name-only,9006615,前山 恭平,秋田,,11954,前山 恭平,秋田,1987-12-10,single name match
name-only,9006616,橋本 拓門,福島,,9292,橋本 拓門,福島,1991-04-11,single name match
name-only,9006617,キム ミンジュン,福島,,32502,キム ミンジュン,福島,2000-01-09,team narrow-down
name-only,9000514,松村 優太,東京V,,37536,松村 優太,鹿島,2001-04-13,single name match
name-only,9000515,ルーカス オリヴェイラ,京都,,60955,ルーカス オリヴェイラ,京都,1996-02-02,single name match
name-only,9000636,アンドレス イニエスタ,神戸,,29540,アンドレス イニエスタ,神戸,1984-05-11,single name match
name-only,9006618,花田 力,八戸,,15806,花田 力,八戸,1993-11-24,single name match
name-only,9000644,三沢 直人,京都,,29308,三沢 直人,山口,1995-07-07,single name match
name-only,9000650,リンコン,神戸,,38035,リンコン,神戸,2000-12-16,team narrow-down
name-only,9000704,ジュニオール サントス,広島,,32654,ジュニオール サントス,広島,1994-10-11,single name match
name-only,9000641,レアンドロ ダミアン,川崎F,,32332,レアンドロ ダミアン,川崎Ｆ,1989-07-22,single name match
name-only,9000656,ブエノ,柏,,12161,ブエノ,柏,1995-08-24,single name match
name-only,9000577,尾崎 優成,神戸,,37828,尾崎 優成,大宮,2003-07-26,single name match
name-only,9000578,泉 柊椰,神戸,,19589,泉 柊椰,大宮,2000-12-02,single name match
name-only,9000579,ステファン ムゴシャ,神戸,,48800,ステファン ムゴシャ,神戸,1992-02-26,single name match
name-only,9006619,河津 良一,八戸,,15867,河津 良一,八戸,1992-05-22,single name match
name-only,9001303,チョン ウヨン,神戸,,10951,チョン ウヨン,富山,1989-12-14,single name match
name-only,9006620,貫名 航世,八戸,,32287,貫名 航世,八戸,1995-04-26,single name match
name-only,9006621,村瀬 勇太,八戸,,11105,村瀬 勇太,八戸,1989-10-28,single name match
name-only,9000132,千田 海人,東京V,,23119,千田 海人,鹿島,1994-10-17,single name match
name-only,9000133,谷口 栄斗,東京V,,44169,谷口 栄斗,川崎Ｆ,1999-09-30,single name match
name-only,9000134,木村 勇大,東京V,,44779,木村 勇大,名古屋,2001-02-28,single name match
name-only,9000135,食野 壮磨,東京V,,32500,食野 壮磨,栃木SC,2001-05-20,single name match
name-only,9000136,翁長 聖,東京V,,23266,翁長 聖,長崎,1995-02-23,single name match
name-only,9000142,オ セフン,町田,,45669,オ セフン,清水,1999-01-15,single name match
name-only,9000143,ミッチェル デューク,町田,,15865,ミッチェル デューク,町田,1991-01-18,single name match
name-only,9000150,松田 陸,神戸,,11446,松田 陸,神戸,1991-07-24,team narrow-down
name-only,9000164,オビ パウエル オビンナ,神戸,,32712,オビ パウエル オビンナ,福岡,1997-12-18,single name match
name-only,9000165,小池 裕太,神戸,,11494,小池 裕太,栃木Ｃ,1996-11-06,single name match
name-only,9000166,本山 遥,神戸,,19588,本山 遥,岡山,1999-06-05,single name match
name-only,9000167,ク ソンユン,京都,,11262,ク ソンユン,京都,1994-06-27,single name match
name-only,9000168,平賀 大空,京都,,45112,平賀 大空,山形,2005-03-02,single name match
name-only,9000190,エリキ,神戸,,32706,エリキ,町田,1994-07-18,single name match
name-only,9000191,宮代 大聖,神戸,,19497,宮代 大聖,神戸,2000-05-26,single name match
name-only,9006622,穂積 諒,八戸,,32286,穂積 諒,八戸,1994-05-30,single name match
name-only,9006623,長沢 祐弥,沼津,,32344,長沢 祐弥,東京Ｖ,1996-07-01,single name match
name-only,9006624,浅田 大樹,藤枝,,11973,浅田 大樹,藤枝,1989-04-05,single name match
name-only,9006625,相澤 祥太,熊本,,37677,相澤 祥太,熊本,1996-04-19,single name match
name-only,9006626,ジョン ガブリエル,鹿児島,,23303,ジョン ガブリエル,鹿児島,1996-02-12,single name match
name-only,9006627,ルーカス ダウベルマン,富山,,29334,ルーカス ダウベルマン,富山,1995-03-18,single name match
name-only,9006628,大城 佑斗,長野,,32336,大城 佑斗,長野,1996-10-19,single name match
name-only,9006629,上松 瑛,鳥取,,29264,上松 瑛,鳥取,1991-09-12,single name match
name-only,9006630,ジョアンデルソン,鳥取,,37654,ジョアンデルソン,鳥取,1996-02-16,single name match
name-only,9006631,柳田 健太,讃岐,,11442,柳田 健太,讃岐,1995-12-27,single name match
name-only,9006632,全 山海,讃岐,,29381,全 山海,讃岐,1999-05-24,single name match
name-only,9006633,片井 巧,今治,,37610,片井 巧,今治,1995-11-14,single name match
name-only,9006634,石渡 旭,福島,,32420,石渡 旭,福島,1996-04-08,single name match
name-only,9006635,馬渡 隼暉,富山,,15815,馬渡 隼暉,富山,1996-10-03,single name match
name-only,9006636,キム ホヨン,讃岐,,37701,キム ホヨン,讃岐,1997-04-26,single name match
name-only,9006637,石ヶ森 荘真,八戸,,32743,石ヶ森 荘真,八戸,2001-07-01,single name match
name-only,9006638,ハム ヨンジュン,岐阜,,32341,ハム ヨンジュン,岐阜,1997-05-04,single name match
name-only,9006639,長島 滉大,今治,,37625,長島 滉大,今治,1998-01-26,single name match
name-only,9000445,中原 輝,鳥栖,,32300,中原 輝,清水,1996-07-08,single name match
name-only,9000447,坪井 湧也,磐田,,19584,坪井 湧也,横浜FM,1999-08-23,single name match
name-only,9001319,加藤 恒平,鳥栖,,9472,加藤 恒平,琉球,1989-06-14,single name match
name-only,9006640,金子 優希,八戸,,32330,金子 優希,八戸,1996-04-21,single name match
name-only,9006641,小林 智光,鳥取,,29265,小林 智光,鳥取,1995-05-30,single name match
name-only,9006642,深井 脩平,八戸,,10523,深井 脩平,八戸,1993-07-20,single name match
name-only,9006643,青島 拓馬,秋田,,19156,青島 拓馬,秋田,1993-04-06,single name match
name-only,9006644,山本 蓮,鳥取,,19452,山本 蓮,鳥取,1997-05-13,single name match
name-only,9006645,中谷 喜代志,八戸,,32280,中谷 喜代志,八戸,1991-05-07,single name match
name-only,9006646,村井 清太,今治,,37612,村井 清太,今治,2000-08-29,single name match
name-only,9006656,垣根 拓也,秋田,,9244,垣根 拓也,秋田,1991-10-03,single name match
name-only,9001404,大山 啓輔,大宮,,11283,大山 啓輔,金沢,1995-05-07,single name match
name-only,9006657,西埜植 颯斗,藤枝,,32365,西埜植 颯斗,藤枝,1996-02-21,single name match
name-only,9001320,木村 裕,長崎,,11264,木村 裕,長野,1994-06-03,single name match
name-only,9000192,グスタボ クリスマン,神戸,,62136,グスタボ クリスマン,神戸,1999-11-23,single name match
name-only,9000200,喜多 壱也,京都,,49704,喜多 壱也,京都,2005-09-16,single name match
name-only,9000212,川﨑 修平,東京V,,32591,川﨑 修平,奈良,2001-04-28,single name match
name-only,9000228,武田 将平,京都,,19659,武田 将平,湘南,1994-04-04,single name match
name-only,9000230,中島 裕希,町田,,7269,中島 裕希,富山,1984-06-16,single name match
name-only,9000309,初瀬 亮,神戸,,15845,初瀬 亮,Ｇ大阪,1997-07-10,single name match
name-only,9000310,山口 蛍,神戸,,8710,山口 蛍,長崎,1990-10-06,single name match
name-only,9000311,菊池 流帆,神戸,,32029,菊池 流帆,町田,1996-12-09,single name match
name-only,9000270,野津田 岳人,広島,,11031,野津田 岳人,広島,1994-06-06,single name match
name-only,9000313,亀川 諒史,福岡,,11173,亀川 諒史,山口,1993-05-28,single name match
name-only,9000354,チャン ミンギュ,町田,,37594,チャン ミンギュ,町田,1999-03-06,single name match
name-only,9006658,西口 諒,長野,,11895,西口 諒,長野,1990-11-04,single name match
name-only,9006659,山田 賢二,八戸,,32279,山田 賢二,八戸,1989-03-15,single name match
name-only,9006660,ペ スヨン,讃岐,,23205,ペ スヨン,讃岐,1998-06-07,single name match
name-only,9006661,ジオヴァンニ,相模原,,32412,ジオヴァンニ,相模原,1993-01-21,single name match
name-only,9006662,アドリエル,鳥取,,32384,アドリエル,鳥取,1997-05-22,single name match
name-only,9006663,ヴィートル ガブリエル,鳥取,,29271,ヴィートル ガブリエル,鳥取,1997-11-23,single name match
name-only,9006664,那須 甚有,鳥取,,23529,那須 甚有,鳥取,1999-07-20,single name match
name-only,9006665,ユリ,鳥取,,32385,ユリ,鳥取,1998-06-12,single name match
name-only,9006666,石堂 圭太,福島,,32476,石堂 圭太,福島,1992-06-04,single name match
name-only,9006667,櫛田 一斗,盛岡,,32358,櫛田 一斗,岩手,1987-01-20,single name match
name-only,9006668,江頭 一輝,盛岡,,19253,江頭 一輝,岩手,1997-05-13,single name match
name-only,9006669,細田 歩夢,鳥取,,15823,細田 歩夢,鳥取,1998-04-14,single name match
name-only,9006670,内山 裕貴,鳥取,,11979,内山 裕貴,鳥取,1995-05-07,single name match
name-only,9006671,熱川 徳政,沼津,,29266,熱川 徳政,沼津,1995-05-31,single name match
name-only,9006672,川森 有真,沼津,,9914,川森 有真,鹿児島,1993-02-01,single name match
name-only,9006673,北原 大奨,秋田,,19641,北原 大奨,秋田,1994-04-04,single name match
name-only,9006674,菅本 岳,盛岡,,23143,菅本 岳,岩手,1994-09-10,single name match
name-only,9006675,石上 将馬,鳥取,,29455,石上 将馬,鳥取,2002-03-30,single name match
name-only,9006676,打越 大樹,北九州,,32321,打越 大樹,北九州,1996-05-22,single name match
name-only,9006677,加納 錬,相模原,,29393,加納 錬,相模原,1994-10-31,single name match
name-only,9006678,堂安 憂,長野,,29248,堂安 憂,長野,1995-12-14,single name match
name-only,9006679,中島 拓真,沼津,,29267,中島 拓真,沼津,1995-04-03,single name match
name-only,9006680,清水 光,沼津,,32346,清水 光,沼津,1996-07-19,single name match
name-only,9006681,酒井 大登,八戸,,32282,酒井 大登,八戸,1989-08-11,single name match
name-only,9006682,山田 満夫,沼津,,11338,山田 満夫,沼津,1994-05-26,single name match
name-only,9006683,金井 隆太,八戸,,32285,金井 隆太,八戸,1989-08-16,single name match
name-only,9006684,藤原 雅斗,沼津,,23161,藤原 雅斗,沼津,1994-04-14,single name match
name-only,9006685,赤星 雄祐,讃岐,,32289,赤星 雄祐,讃岐,1994-05-24,single name match
name-only,9006686,太田 賢吾,盛岡,,29246,太田 賢吾,岩手,1995-11-16,single name match
name-only,9006647,金 弘淵,八戸,,11951,金 弘淵,八戸,1990-06-12,single name match
name-only,9006648,寺前 光太,福島,,29298,寺前 光太,福島,1995-07-09,single name match
name-only,9006649,川中 健太,福島,,32419,川中 健太,福島,1997-11-05,single name match
name-only,9006650,川上 盛司,相模原,,23423,川上 盛司,相模原,1995-06-20,single name match
name-only,9006651,平石 直人,相模原,,15879,平石 直人,相模原,1992-06-23,single name match
name-only,9006652,菊池 将太,盛岡,,32307,菊池 将太,岩手,1993-05-14,single name match
name-only,9001312,オスマル,C大阪,,29400,オスマル,Ｃ大阪,1988-06-05,single name match
name-only,9006653,米原 祐,盛岡,,23274,米原 祐,岩手,1994-08-18,single name match
name-only,9006654,梅内 和磨,盛岡,,9383,梅内 和磨,岩手,1991-06-21,single name match
name-only,9006655,竹下 玲王,長野,,29249,竹下 玲王,長野,1995-10-04,single name match
name-only,9001316,森 勇人,G大阪,,11968,森 勇人,讃岐,1995-04-21,single name match
name-only,9000355,柴戸 海,町田,,29256,柴戸 海,浦和,1995-11-24,single name match
name-only,9000356,平河 悠,町田,,44745,平河 悠,町田,2001-01-03,single name match
name-only,9000357,福井 光輝,町田,,23311,福井 光輝,Ｃ大阪,1995-11-04,single name match
name-only,9000358,池田 樹雷人,町田,,15777,池田 樹雷人,福岡,1996-09-17,single name match
name-only,9000359,藤本 一輝,町田,,37786,藤本 一輝,福岡,1998-07-29,single name match
name-only,9000232,奈良坂 巧,町田,,37847,奈良坂 巧,北九州,2002-07-06,single name match
name-only,9000237,レオ ゴメス,京都,,54771,レオ ゴメス,京都,1997-04-30,single name match
name-only,9000246,山田 楓喜,京都,,37561,山田 楓喜,FC東京,2001-07-10,single name match
name-only,9000255,唐山 翔自,東京V,,32619,唐山 翔自,Ｇ大阪,2002-09-21,single name match
name-only,9000360,ダワン,G大阪,,45024,ダワン,Ｇ大阪,1996-06-03,single name match
name-only,9000251,山口 太陽,東京,,61022,山口 太陽,愛媛,2006-08-18,single name match
name-only,9006687,西村 洋平,藤枝,,19449,西村 洋平,藤枝,1993-06-01,single name match
name-only,9006688,石堂 和人,福島,,11944,石堂 和人,福島,1982-04-01,single name match
name-only,9006689,三橋 秀平,福島,,23313,三橋 秀平,福島,1994-07-18,single name match
name-only,9006690,和田 響稀,福島,,19522,和田 響稀,福島,1999-06-16,single name match
name-only,9006691,岩田 拓也,群馬,,23162,岩田 拓也,群馬,1994-07-14,single name match
name-only,9006692,知念 雄太朗,琉球,,10663,知念 雄太朗,琉球,1993-11-19,single name match
name-only,9006693,新井 幹人,琉球,,23237,新井 幹人,琉球,1994-06-14,single name match
name-only,9006694,屋宮 大地,琉球,,11971,屋宮 大地,琉球,1988-11-27,single name match
name-only,9006695,高柳 昌賢,琉球,,15873,高柳 昌賢,琉球,1994-07-11,single name match
name-only,9006696,朴 利基,琉球,,15878,朴 利基,琉球,1992-07-18,single name match
name-only,9006697,進藤 誠司,富山,,15854,進藤 誠司,沼津,1992-12-12,single name match
name-only,9006698,西 晃佑,富山,,23148,西 晃佑,富山,1998-04-08,single name match
name-only,9006699,前田 央樹,北九州,,23235,前田 央樹,北九州,1994-04-09,single name match
name-only,9006700,浦田 樹,北九州,,12102,浦田 樹,北九州,1997-01-29,single name match
name-only,9006701,サムエル アウベス,相模原,,23302,サムエル アウベス,相模原,1991-06-14,single name match
name-only,9006702,川戸 大樹,相模原,,23247,川戸 大樹,相模原,1994-04-05,single name match
name-only,9006703,チッキーニョ,相模原,,29362,チッキーニョ,相模原,1995-02-26,single name match
name-only,9006704,佐藤 悠希,長野,,11880,佐藤 悠希,長野,1988-02-13,single name match
name-only,9006705,大石 文弥,秋田,,19210,大石 文弥,秋田,1993-04-02,single name match
name-only,9006706,三宅 貴憲,藤枝,,11959,三宅 貴憲,藤枝,1992-02-15,single name match
name-only,9006707,クォン ヨンホ,藤枝,,23314,クォン ヨンホ,藤枝,1992-07-31,single name match
name-only,9006708,三好 洋央,藤枝,,7803,三好 洋央,藤枝,1987-05-17,single name match
name-only,9006709,柿木 亮介,藤枝,,12049,柿木 亮介,藤枝,1991-12-23,single name match
name-only,9006710,濱田 克大,琉球,,10699,濱田 克大,琉球,1991-10-07,single name match
name-only,9006711,今野 太祐,琉球,,15799,今野 太祐,琉球,1992-12-18,single name match
name-only,9006712,カン ジュガン,琉球,,23240,カン ジュガン,琉球,1994-08-17,single name match
name-only,9006713,山内 達朗,琉球,,19182,山内 達朗,琉球,1994-01-23,single name match
name-only,9006714,藤吉 皆二朗,相模原,,12004,藤吉 皆二朗,相模原,1992-01-11,single name match
name-only,9000448,高畑 奎汰,磐田,,32319,高畑 奎汰,長崎,2000-09-16,single name match
name-only,9006715,呉 大陸,相模原,,11151,呉 大陸,相模原,1993-09-03,single name match
name-only,9006716,寄特 直人,相模原,,11295,寄特 直人,相模原,1994-05-12,single name match
name-only,9006717,飯田 涼,相模原,,11143,飯田 涼,相模原,1993-11-05,single name match
name-only,9006718,菅野 哲也,長野,,9688,菅野 哲也,長野,1989-08-30,single name match
name-only,9000675,バーリント ヴェーチェイ,神戸,,52291,バーリント ヴェーチェイ,神戸,1993-07-13,single name match
name-only,9000676,フアン マタ,神戸,,52290,フアン マタ,神戸,1988-04-28,single name match
name-only,9006719,安芸 銀治,秋田,,23120,安芸 銀治,秋田,1994-06-04,single name match
name-only,9006720,西室 隆規,富山,,10576,西室 隆規,富山,1993-06-02,single name match
name-only,9006721,登崎 雅貴,富山,,23150,登崎 雅貴,富山,1994-08-27,single name match
name-only,9006722,田中 舜,沼津,,11882,田中 舜,岩手,1988-03-15,single name match
name-only,9006723,沓掛 勇太,沼津,,9522,沓掛 勇太,沼津,1991-11-12,single name match
name-only,9006724,太田 一輝,沼津,,23230,太田 一輝,沼津,1993-01-27,single name match
name-only,9006725,岡田 大,福島,,11938,岡田 大,福島,1985-01-04,single name match
name-only,9006726,杉野 健斗,福島,,12100,杉野 健斗,福島,1992-02-25,single name match
name-only,9006727,金 功青,福島,,11945,金 功青,福島,1986-09-02,single name match
name-only,9006728,山道 淳司,鳥取,,19418,山道 淳司,鳥取,1994-01-29,single name match
name-only,9006729,磯江 太勢,鳥取,,12139,磯江 太勢,鳥取,1997-04-19,single name match
name-only,9006730,岩元 颯オリビエ,鳥取,,15762,岩元 颯オリビエ,鳥取,1996-04-03,single name match
name-only,9006731,佐々木 雅人,藤枝,,15827,佐々木 雅人,藤枝,1992-04-09,single name match
name-only,9006732,崔 炳吉,琉球,,23241,崔 炳吉,琉球,1994-07-27,single name match
name-only,9006733,イ キョンテ,琉球,,23261,イ キョンテ,川崎Ｆ,1995-03-02,single name match
name-only,9006734,堺 俊暉,秋田,,19167,堺 俊暉,秋田,1993-09-18,single name match
name-only,9006735,大澤 俊太,藤枝,,23388,大澤 俊太,藤枝,1995-09-30,single name match
name-only,9006736,チャン ワタナカ,藤枝,,23271,チャン ワタナカ,藤枝,1994-01-23,single name match
name-only,9006737,山川 デション諒,琉球,,19184,山川 デション諒,琉球,1997-04-21,single name match
name-only,9006738,山田 樹,秋田,,8870,山田 樹,秋田,1990-10-05,single name match
name-only,9006739,橋本 裕貴,福島,,23317,橋本 裕貴,福島,1994-10-20,single name match
name-only,9006740,蓮沼 翔太,福島,,10485,蓮沼 翔太,福島,1993-10-15,single name match
name-only,9006741,鎌田 斗来,秋田,,23306,鎌田 斗来,秋田,1999-05-26,single name match
name-only,9006742,篠原 宏仁,藤枝,,10488,篠原 宏仁,藤枝,1993-11-30,single name match
name-only,9006743,山口 聖矢,相模原,,23246,山口 聖矢,相模原,1993-09-02,single name match
name-only,9006744,石坂 元気,富山,,10403,石坂 元気,富山,1993-07-13,single name match
name-only,9006745,山田 裕也,鹿児島,,19147,山田 裕也,鹿児島,1988-04-12,single name match
name-only,9006746,畑中 槙人,鳥取,,15825,畑中 槙人,鳥取,1996-06-07,single name match
name-only,9006747,添田 隆司,藤枝,,15809,添田 隆司,藤枝,1993-03-15,single name match
name-only,9006748,西嶋 有矢,鳥取,,23135,西嶋 有矢,鳥取,1995-02-21,single name match
name-only,9006749,寺田 匡史,鹿児島,,19152,寺田 匡史,鹿児島,1994-01-10,single name match
name-only,9006750,村岡 拓哉,福島,,11028,村岡 拓哉,福島,1990-07-24,single name match
name-only,9006751,新里 彰平,秋田,,11957,新里 彰平,秋田,1988-05-11,single name match
name-only,9006752,浦島 貴大,秋田,,11972,浦島 貴大,藤枝,1988-05-12,single name match
name-only,9006753,熊谷 達也,秋田,,9754,熊谷 達也,秋田,1992-09-25,single name match
name-only,9006754,山本 大稀,栃木,,12076,山本 大稀,栃木SC,1992-03-25,single name match
name-only,9006755,亀島 周,鳥取,,10404,亀島 周,鳥取,1993-04-21,single name match
name-only,9006756,麻生 瞬,鹿児島,,10473,麻生 瞬,鹿児島,1985-04-23,single name match
name-only,9006757,塚田 翔悟,鹿児島,,19151,塚田 翔悟,鹿児島,1993-05-02,single name match
name-only,9006758,藤井 貴之,鹿児島,,10409,藤井 貴之,鹿児島,1993-06-18,single name match
name-only,9006759,中西 倫也,富山,,15811,中西 倫也,富山,1992-04-12,single name match
name-only,9006760,宮城 晃太,琉球,,19181,宮城 晃太,琉球,1993-10-10,single name match
name-only,9006761,前田 晃一,藤枝,,12056,前田 晃一,藤枝,1991-05-28,single name match
name-only,9006762,橋本 巧,藤枝,,12033,橋本 巧,藤枝,1989-01-05,single name match
name-only,9006763,三橋 拓也,藤枝,,15817,三橋 拓也,藤枝,1992-03-06,single name match
name-only,9000391,金子 大毅,京都,,29375,金子 大毅,磐田,1998-08-28,single name match
name-only,9000392,豊川 雄太,京都,,11307,豊川 雄太,大宮,1994-09-09,single name match
name-only,9000393,ヴァルネル ハーン,京都,,49616,ヴァルネル ハーン,京都,1992-06-15,single name match
name-only,9000394,安齋 悠人,京都,,54734,安齋 悠人,京都,2005-04-25,single name match
name-only,9000395,山﨑 凌吾,京都,,11499,山﨑 凌吾,長崎,1992-09-20,single name match
name-only,9000396,見木 友哉,東京V,,32609,見木 友哉,福岡,1998-03-28,single name match
name-only,9000397,山越 康平,東京V,,19195,山越 康平,徳島,1993-05-04,single name match
name-only,9000398,河村 慶人,東京V,,41110,河村 慶人,鹿児島,1999-09-11,single name match
name-only,9000610,マイケル ウッド,京都,,45028,マイケル ウッド,甲府,1999-01-16,single name match
name-only,9000662,セルジ サンペール,神戸,,32513,セルジ サンペール,神戸,1995-01-20,single name match
name-only,9000666,寺阪 尚悟,神戸,,37892,寺阪 尚悟,金沢,2004-06-06,single name match
name-only,9000695,メンデス,京都,,18985,メンデス,甲府,1995-04-25,single name match
name-only,9000696,武富 孝介,京都,,8784,武富 孝介,甲府,1990-09-23,single name match
name-only,9000697,ピーター ウタカ,京都,,15864,ピーター ウタカ,栃木Ｃ,1984-02-12,single name match
name-only,9000698,長井 一真,京都,,37796,長井 一真,秋田,1998-11-02,single name match
name-only,9000699,マルティノス,京都,,19458,マルティノス,京都,1991-03-07,single name match
name-only,9000700,大前 元紀,京都,,9661,大前 元紀,京都,1989-12-10,single name match
name-only,9000402,白坂 楓馬,横浜FM,,37988,白坂 楓馬,愛媛,1996-12-05,single name match
name-only,9000399,上島 拓巳,横浜FM,,29555,上島 拓巳,福岡,1997-02-05,single name match
name-only,9006764,青木 捷,藤枝,,10519,青木 捷,藤枝,1993-06-24,single name match
name-only,9006765,峯 勇斗,藤枝,,9770,峯 勇斗,藤枝,1992-08-31,single name match
name-only,9000409,安井 拓也,町田,,19477,安井 拓也,千葉,1998-11-21,single name match
name-only,9000420,三竿 雄斗,京都,,9457,三竿 雄斗,大分,1991-04-16,single name match
name-only,9000421,宮吉 拓実,京都,,9856,宮吉 拓実,山口,1992-08-07,single name match
name-only,9000425,奥山 政幸,町田,,10433,奥山 政幸,仙台,1993-07-28,single name match
name-only,9000432,荒木 駿太,町田,,45021,荒木 駿太,仙台,1999-10-24,single name match
name-only,9006766,脇 裕基,藤枝,,19216,脇 裕基,藤枝,1993-02-20,single name match
name-only,9006767,キム ドンウク,大分,,19441,キム ドンウク,大分,1989-08-29,single name match
name-only,9006768,畠中 佑樹,秋田,,19157,畠中 佑樹,藤枝,1993-10-26,single name match
name-only,9006769,佐藤 健,相模原,,11867,佐藤 健,相模原,1988-02-05,single name match
name-only,9006770,牧内 慶太,相模原,,8779,牧内 慶太,相模原,1990-07-24,single name match
name-only,9006771,成田 恭輔,相模原,,9809,成田 恭輔,相模原,1992-05-02,single name match
name-only,9006772,寺田 洋介,相模原,,12003,寺田 洋介,相模原,1987-07-08,single name match
name-only,9006773,平田 拳一朗,琉球,,19462,平田 拳一朗,琉球,1991-06-12,single name match
name-only,9006774,佐藤 昂洋,大分,,15754,佐藤 昂洋,大分,1996-04-14,single name match
name-only,9006775,梅村 晴貴,富山,,11224,梅村 晴貴,富山,1995-05-14,single name match
name-only,9006776,フアン,琉球,,19187,フアン,琉球,1991-01-07,single name match
name-only,9006777,北原 毅之,相模原,,11872,北原 毅之,相模原,1990-10-18,single name match
name-only,9006778,玉城 幸弥,琉球,,19464,玉城 幸弥,琉球,1993-09-10,single name match
name-only,9006779,天野 恒太,相模原,,11868,天野 恒太,相模原,1987-06-22,single name match
name-only,9006780,安藝 正俊,相模原,,11870,安藝 正俊,相模原,1990-07-09,single name match
name-only,9006781,シンバ,相模原,,19467,シンバ,相模原,1987-01-08,single name match
name-only,9006782,船川 琢之介,秋田,,15769,船川 琢之介,秋田,1996-08-11,single name match
name-only,9006783,佐川 亮介,YS横浜,,19277,佐川 亮介,YS横浜,1993-07-17,single name match
name-only,9006784,花房 稔,YS横浜,,32407,花房 稔,YS横浜,1996-07-30,single name match
name-only,9006785,土館 賢人,YS横浜,,19271,土館 賢人,YS横浜,1992-08-23,single name match
name-only,9006786,一宮 憲太,YS横浜,,37963,一宮 憲太,YS横浜,1998-02-24,single name match
name-only,9006787,吉田 明生,YS横浜,,11915,吉田 明生,YS横浜,1986-12-03,single name match
name-only,9006788,大泉 和也,YS横浜,,9579,大泉 和也,YS横浜,1991-06-19,single name match
name-only,9006789,柳園 良太,YS横浜,,37965,柳園 良太,YS横浜,1996-04-12,single name match
name-only,9006790,西山 峻太,YS横浜,,11923,西山 峻太,YS横浜,1989-07-25,single name match
name-only,9006791,古山 蓮,YS横浜,,32396,古山 蓮,YS横浜,1998-11-11,single name match
name-only,9000444,ドウグラス グローリ,福岡,,37699,ドウグラス グローリ,福岡,1989-10-05,single name match
name-only,9006792,菊谷 篤資,YS横浜,,37987,菊谷 篤資,YS横浜,1997-06-18,single name match
name-only,9006793,長澤 卓己,YS横浜,,32387,長澤 卓己,YS横浜,1992-05-27,single name match
name-only,9000003,満田 誠,神戸,,19416,満田 誠,神戸,1999-07-20,single name match
name-only,9000440,松田 佳大,京都,,49322,松田 佳大,徳島,2000-05-17,single name match
name-only,9000418,ヤン ハンビン,C大阪,,49647,ヤン ハンビン,鳥栖,1991-08-30,single name match
name-only,9000533,升掛 友護,柏,,44953,升掛 友護,栃木Ｃ,2003-08-24,single name match
name-only,9000626,山田 陸,名古屋,,23149,山田 陸,長崎,1998-04-15,single name match
name-only,9000749,小林 友希,神戸,,19479,小林 友希,神戸,2000-07-18,single name match
name-only,9000750,廣永 遼太郎,神戸,,8401,廣永 遼太郎,神戸,1990-01-09,single name match
name-only,9000751,ボージャン クルキッチ,神戸,,44326,ボージャン クルキッチ,神戸,1990-08-28,single name match
name-only,9000752,荻原 拓也,京都,,23526,荻原 拓也,浦和,1999-11-23,single name match
name-only,9000753,田中 和樹,京都,,23394,田中 和樹,千葉,2000-01-13,single name match
name-only,9000757,飯倉 大樹,神戸,,7076,飯倉 大樹,横浜FM,1986-06-01,single name match
name-only,9000764,藤本 憲明,神戸,,19146,藤本 憲明,鹿児島,1989-08-19,single name match
